,Autor,Biografia,Novelas,link,Foto
453,Gustavo Reiz,"Nascido em Niterói, em 18 de novembro de 1981, Gustavo Reiz teve seu primeiro texto teatral encenado aos 12 anos. De lá para cá, não parou mais. Entre as peças de sua autoria, estão a comédia juvenil “Confidências e Confusões Masculinas” e “V.I.P. Verdades Inquietantes de uma Profissão”. Também tem livros juvenis publicados.
Estreou como roteirista de TV em 2005, na equipe da adaptação brasileira da novela Os Ricos Também Choram, do SBT. Em 2007, foi contratado pela Record TV. Em 2011, assinou sua primeira trama como autor principal: a minissérie bíblica Sansão e Dalila. E, em 2013, a primeira novela: uma nova adaptação de Dona Xepa. Em 2023, estreia na Globo, com a novela Fuzuê.
",Dona Xepa (2013),http://teledramaturgia.com.br/dona-xepa-2013/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/11/gustavo_reiz.jpg
454,Gustavo Reiz,"Nascido em Niterói, em 18 de novembro de 1981, Gustavo Reiz teve seu primeiro texto teatral encenado aos 12 anos. De lá para cá, não parou mais. Entre as peças de sua autoria, estão a comédia juvenil “Confidências e Confusões Masculinas” e “V.I.P. Verdades Inquietantes de uma Profissão”. Também tem livros juvenis publicados.
Estreou como roteirista de TV em 2005, na equipe da adaptação brasileira da novela Os Ricos Também Choram, do SBT. Em 2007, foi contratado pela Record TV. Em 2011, assinou sua primeira trama como autor principal: a minissérie bíblica Sansão e Dalila. E, em 2013, a primeira novela: uma nova adaptação de Dona Xepa. Em 2023, estreia na Globo, com a novela Fuzuê.
",Milagres de Jesus,http://teledramaturgia.com.br/milagres-de-jesus/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/11/gustavo_reiz.jpg
455,Gustavo Reiz,"Nascido em Niterói, em 18 de novembro de 1981, Gustavo Reiz teve seu primeiro texto teatral encenado aos 12 anos. De lá para cá, não parou mais. Entre as peças de sua autoria, estão a comédia juvenil “Confidências e Confusões Masculinas” e “V.I.P. Verdades Inquietantes de uma Profissão”. Também tem livros juvenis publicados.
Estreou como roteirista de TV em 2005, na equipe da adaptação brasileira da novela Os Ricos Também Choram, do SBT. Em 2007, foi contratado pela Record TV. Em 2011, assinou sua primeira trama como autor principal: a minissérie bíblica Sansão e Dalila. E, em 2013, a primeira novela: uma nova adaptação de Dona Xepa. Em 2023, estreia na Globo, com a novela Fuzuê.
",Escrava-Mãe,http://teledramaturgia.com.br/escrava-mae/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/11/gustavo_reiz.jpg
456,Gustavo Reiz,"Nascido em Niterói, em 18 de novembro de 1981, Gustavo Reiz teve seu primeiro texto teatral encenado aos 12 anos. De lá para cá, não parou mais. Entre as peças de sua autoria, estão a comédia juvenil “Confidências e Confusões Masculinas” e “V.I.P. Verdades Inquietantes de uma Profissão”. Também tem livros juvenis publicados.
Estreou como roteirista de TV em 2005, na equipe da adaptação brasileira da novela Os Ricos Também Choram, do SBT. Em 2007, foi contratado pela Record TV. Em 2011, assinou sua primeira trama como autor principal: a minissérie bíblica Sansão e Dalila. E, em 2013, a primeira novela: uma nova adaptação de Dona Xepa. Em 2023, estreia na Globo, com a novela Fuzuê.
",Belaventura,http://teledramaturgia.com.br/belaventura/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/11/gustavo_reiz.jpg
457,Íris Abravanel,"Íris Passaro Abravanel nasceu no Rio de Janeiro em 26 de julho de 1949. Ficou notória a partir de seu casamento com o empresário e comunicador Silvio Santos – o dono do SBT -, em 1978 (um ano após a morte de Maria Aparecida Abravanel, a Cidinha, a primeira esposa dele). Teve quatro filhas com Silvio (Daniela, Patrícia, Rebeca e Renata Abravanel). É proprietária da empresa Sister’s in Law e diretora da empresa de cosméticos Jequiti, linha de produtos do Grupo Silvio Santos.
Em 2008, Íris se lançou como autora de telenovelas, aproveitando um momento em que o SBT decidiu relançar produções de dramaturgia exclusivamente nacionais. Sua primeira novela foi Revelação – com supervisão de texto de Yves Dumont – e só foi levada ao ar após o término integral de sua gravação. Em 2009, Íris adaptou Vende-se um Véu de Noiva, um texto radiofônico de Janete Clair. Com o sucesso de sua adaptação da novela infantil mexicana Carrossel, Íris e o SBT passaram a investir no filão das novelas infantis.
",Revelação,http://teledramaturgia.com.br/revelacao/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/03/irisabravanel.jpg
458,Íris Abravanel,"Íris Passaro Abravanel nasceu no Rio de Janeiro em 26 de julho de 1949. Ficou notória a partir de seu casamento com o empresário e comunicador Silvio Santos – o dono do SBT -, em 1978 (um ano após a morte de Maria Aparecida Abravanel, a Cidinha, a primeira esposa dele). Teve quatro filhas com Silvio (Daniela, Patrícia, Rebeca e Renata Abravanel). É proprietária da empresa Sister’s in Law e diretora da empresa de cosméticos Jequiti, linha de produtos do Grupo Silvio Santos.
Em 2008, Íris se lançou como autora de telenovelas, aproveitando um momento em que o SBT decidiu relançar produções de dramaturgia exclusivamente nacionais. Sua primeira novela foi Revelação – com supervisão de texto de Yves Dumont – e só foi levada ao ar após o término integral de sua gravação. Em 2009, Íris adaptou Vende-se um Véu de Noiva, um texto radiofônico de Janete Clair. Com o sucesso de sua adaptação da novela infantil mexicana Carrossel, Íris e o SBT passaram a investir no filão das novelas infantis.
",Vende-se um Véu de Noiva,http://teledramaturgia.com.br/vende-se-um-veu-de-noiva/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/03/irisabravanel.jpg
459,Íris Abravanel,"Íris Passaro Abravanel nasceu no Rio de Janeiro em 26 de julho de 1949. Ficou notória a partir de seu casamento com o empresário e comunicador Silvio Santos – o dono do SBT -, em 1978 (um ano após a morte de Maria Aparecida Abravanel, a Cidinha, a primeira esposa dele). Teve quatro filhas com Silvio (Daniela, Patrícia, Rebeca e Renata Abravanel). É proprietária da empresa Sister’s in Law e diretora da empresa de cosméticos Jequiti, linha de produtos do Grupo Silvio Santos.
Em 2008, Íris se lançou como autora de telenovelas, aproveitando um momento em que o SBT decidiu relançar produções de dramaturgia exclusivamente nacionais. Sua primeira novela foi Revelação – com supervisão de texto de Yves Dumont – e só foi levada ao ar após o término integral de sua gravação. Em 2009, Íris adaptou Vende-se um Véu de Noiva, um texto radiofônico de Janete Clair. Com o sucesso de sua adaptação da novela infantil mexicana Carrossel, Íris e o SBT passaram a investir no filão das novelas infantis.
",As Aventuras de Poliana,http://teledramaturgia.com.br/as-aventuras-de-poliana/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/03/irisabravanel.jpg
460,Íris Abravanel,"Íris Passaro Abravanel nasceu no Rio de Janeiro em 26 de julho de 1949. Ficou notória a partir de seu casamento com o empresário e comunicador Silvio Santos – o dono do SBT -, em 1978 (um ano após a morte de Maria Aparecida Abravanel, a Cidinha, a primeira esposa dele). Teve quatro filhas com Silvio (Daniela, Patrícia, Rebeca e Renata Abravanel). É proprietária da empresa Sister’s in Law e diretora da empresa de cosméticos Jequiti, linha de produtos do Grupo Silvio Santos.
Em 2008, Íris se lançou como autora de telenovelas, aproveitando um momento em que o SBT decidiu relançar produções de dramaturgia exclusivamente nacionais. Sua primeira novela foi Revelação – com supervisão de texto de Yves Dumont – e só foi levada ao ar após o término integral de sua gravação. Em 2009, Íris adaptou Vende-se um Véu de Noiva, um texto radiofônico de Janete Clair. Com o sucesso de sua adaptação da novela infantil mexicana Carrossel, Íris e o SBT passaram a investir no filão das novelas infantis.
",Corações Feridos,http://teledramaturgia.com.br/coracoes-feridos/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/03/irisabravanel.jpg
461,Íris Abravanel,"Íris Passaro Abravanel nasceu no Rio de Janeiro em 26 de julho de 1949. Ficou notória a partir de seu casamento com o empresário e comunicador Silvio Santos – o dono do SBT -, em 1978 (um ano após a morte de Maria Aparecida Abravanel, a Cidinha, a primeira esposa dele). Teve quatro filhas com Silvio (Daniela, Patrícia, Rebeca e Renata Abravanel). É proprietária da empresa Sister’s in Law e diretora da empresa de cosméticos Jequiti, linha de produtos do Grupo Silvio Santos.
Em 2008, Íris se lançou como autora de telenovelas, aproveitando um momento em que o SBT decidiu relançar produções de dramaturgia exclusivamente nacionais. Sua primeira novela foi Revelação – com supervisão de texto de Yves Dumont – e só foi levada ao ar após o término integral de sua gravação. Em 2009, Íris adaptou Vende-se um Véu de Noiva, um texto radiofônico de Janete Clair. Com o sucesso de sua adaptação da novela infantil mexicana Carrossel, Íris e o SBT passaram a investir no filão das novelas infantis.
",Carrossel (2012),http://teledramaturgia.com.br/carrossel-2012/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/03/irisabravanel.jpg
462,Íris Abravanel,"Íris Passaro Abravanel nasceu no Rio de Janeiro em 26 de julho de 1949. Ficou notória a partir de seu casamento com o empresário e comunicador Silvio Santos – o dono do SBT -, em 1978 (um ano após a morte de Maria Aparecida Abravanel, a Cidinha, a primeira esposa dele). Teve quatro filhas com Silvio (Daniela, Patrícia, Rebeca e Renata Abravanel). É proprietária da empresa Sister’s in Law e diretora da empresa de cosméticos Jequiti, linha de produtos do Grupo Silvio Santos.
Em 2008, Íris se lançou como autora de telenovelas, aproveitando um momento em que o SBT decidiu relançar produções de dramaturgia exclusivamente nacionais. Sua primeira novela foi Revelação – com supervisão de texto de Yves Dumont – e só foi levada ao ar após o término integral de sua gravação. Em 2009, Íris adaptou Vende-se um Véu de Noiva, um texto radiofônico de Janete Clair. Com o sucesso de sua adaptação da novela infantil mexicana Carrossel, Íris e o SBT passaram a investir no filão das novelas infantis.
",Chiquititas (2013),http://teledramaturgia.com.br/chiquititas-2013/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/03/irisabravanel.jpg
463,Íris Abravanel,"Íris Passaro Abravanel nasceu no Rio de Janeiro em 26 de julho de 1949. Ficou notória a partir de seu casamento com o empresário e comunicador Silvio Santos – o dono do SBT -, em 1978 (um ano após a morte de Maria Aparecida Abravanel, a Cidinha, a primeira esposa dele). Teve quatro filhas com Silvio (Daniela, Patrícia, Rebeca e Renata Abravanel). É proprietária da empresa Sister’s in Law e diretora da empresa de cosméticos Jequiti, linha de produtos do Grupo Silvio Santos.
Em 2008, Íris se lançou como autora de telenovelas, aproveitando um momento em que o SBT decidiu relançar produções de dramaturgia exclusivamente nacionais. Sua primeira novela foi Revelação – com supervisão de texto de Yves Dumont – e só foi levada ao ar após o término integral de sua gravação. Em 2009, Íris adaptou Vende-se um Véu de Noiva, um texto radiofônico de Janete Clair. Com o sucesso de sua adaptação da novela infantil mexicana Carrossel, Íris e o SBT passaram a investir no filão das novelas infantis.
",Patrulha Salvadora,http://teledramaturgia.com.br/patrulha-salvadora/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/03/irisabravanel.jpg
464,Íris Abravanel,"Íris Passaro Abravanel nasceu no Rio de Janeiro em 26 de julho de 1949. Ficou notória a partir de seu casamento com o empresário e comunicador Silvio Santos – o dono do SBT -, em 1978 (um ano após a morte de Maria Aparecida Abravanel, a Cidinha, a primeira esposa dele). Teve quatro filhas com Silvio (Daniela, Patrícia, Rebeca e Renata Abravanel). É proprietária da empresa Sister’s in Law e diretora da empresa de cosméticos Jequiti, linha de produtos do Grupo Silvio Santos.
Em 2008, Íris se lançou como autora de telenovelas, aproveitando um momento em que o SBT decidiu relançar produções de dramaturgia exclusivamente nacionais. Sua primeira novela foi Revelação – com supervisão de texto de Yves Dumont – e só foi levada ao ar após o término integral de sua gravação. Em 2009, Íris adaptou Vende-se um Véu de Noiva, um texto radiofônico de Janete Clair. Com o sucesso de sua adaptação da novela infantil mexicana Carrossel, Íris e o SBT passaram a investir no filão das novelas infantis.
",Cúmplices de um Resgate,http://teledramaturgia.com.br/cumplices-de-um-resgate/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/03/irisabravanel.jpg
